Name,Grade,Year,School,Conference,Meet_ID,Meet_Name,Meet_Start,Meet_End,Event,Mark,Place,Prelim/Final
EVAN SUTHERLAND,SR,4,WESTERN,,52356,Adams State University NCAA Qualifier,"Feb 8, 2019","Feb 9, 2019",Mile,4:38.46,10,F
SEB ANTHONY,JR,3,QUEENS,,62724,South Atlantic Indoor Track & Field Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",800,1:59.09,8,P
SEB ANTHONY,JR,3,QUEENS,,62724,South Atlantic Indoor Track & Field Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",Mile,4:25.20,5,P
SEB ANTHONY,JR,3,QUEENS,,63659,GVSU Big Meet (Saturday),"Feb 15, 2020","Feb 15, 2020",DMR,9:49.75,2,F
SEB ANTHONY,JR,3,QUEENS,,63658,GVSU Big Meet Invite (Friday),"Feb 14, 2020","Feb 14, 2020",Mile,4:25.62,53,F
SEB ANTHONY,JR,3,QUEENS,,62785,Camel City Invitational,"Feb 7, 2020","Feb 8, 2020",800,1:51.95,7,F
SEB ANTHONY,JR,3,QUEENS,,63988,Carolina Challenge  Jan 31 -,"Feb 1, 2020","Feb 1, 2020",800,1:55.80,9,F
SEB ANTHONY,JR,3,QUEENS,,63001,GVSU Holiday Open,"Dec 6, 2019","Dec 6, 2019",5000,14:39.84,24,F
SEB ANTHONY,JR,3,QUEENS,,59432,NCAA Division II Outdoor Track & Field Championships,"May 23, 2019","May 25, 2019",800,2:01.31,19,P
SEB ANTHONY,JR,3,QUEENS,,57188,Mount Olive First Chance and Multi,"May 10, 2019","May 11, 2019",1500,4:05.03,5,F
SEB ANTHONY,JR,3,QUEENS,,58848,2019 Twilight Qualifier,"May 1, 2019","May 1, 2019",800,DNF,N/A,N/A
SEB ANTHONY,JR,3,QUEENS,,58238,Torrin Lawrence Memorial,"Apr 26, 2019","Apr 27, 2019",800,1:49.10,1,F
SEB ANTHONY,JR,3,QUEENS,,58236,South Atlantic Outdoor Track & Field Championship,"Apr 18, 2019","Apr 20, 2019",800,1:56.89,7,P
SEB ANTHONY,JR,3,QUEENS,,58236,South Atlantic Outdoor Track & Field Championship,"Apr 18, 2019","Apr 20, 2019",1500,4:05.67,8,P
SEB ANTHONY,JR,3,QUEENS,,57182,Bison Outdoor Classic,"Apr 13, 2019","Apr 14, 2019",1500,3:51.79,29,F
SEB ANTHONY,JR,3,QUEENS,,57254,Raleigh Relays,"Mar 29, 2019","Mar 30, 2019",800,1:56.98,8,F
SEB ANTHONY,JR,3,QUEENS,,57179,NCAA Division II Indoor Track & Field Championships,"Mar 8, 2019","Mar 9, 2019",800,1:51.72,5,P
NATHAN HALL,JR,3,SOUTHERN,,65543,GLVC Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",Mile,DNF,N/A,N/A
NATHAN HALL,JR,3,SOUTHERN,,65543,GLVC Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",DMR,10:26.72,5,F
NATHAN HALL,JR,3,SOUTHERN,,63659,GVSU Big Meet (Saturday),"Feb 15, 2020","Feb 15, 2020",DMR,10:28.03,20,F
NATHAN HALL,JR,3,SOUTHERN,,63658,GVSU Big Meet Invite (Friday),"Feb 14, 2020","Feb 14, 2020",3000,8:24.19,18,F
NATHAN HALL,JR,3,SOUTHERN,,63747,Indianapolis Greyhound Invitational,"Feb 1, 2020","Feb 1, 2020",Mile,4:20.94,1,F
NATHAN HALL,JR,3,SOUTHERN,,62748,2020 Gladstein Invitational,"Jan 24, 2020","Jan 25, 2020",3000,8:32.51,7,F
NATHAN HALL,JR,3,SOUTHERN,,62755,John Craft 2020,"Jan 18, 2020","Jan 18, 2020",Mile,4:22.58,6,F
NATHAN HALL,JR,3,SOUTHERN,,60322,NCAA Division II Outdoor Track & Field Championships,"May 23, 2019","May 25, 2019",3000S,9:55.55,19,P
NATHAN HALL,JR,3,SOUTHERN,,54259,NCC Dr. Keeler Track & Field Meet,"May 9, 2019","May 10, 2019",3000S,8:59.91,2,F
NATHAN HALL,JR,3,SOUTHERN,,52396,GLVC Championships,"May 2, 2019","May 4, 2019",1500,4:03.49,5,P
NATHAN HALL,JR,3,SOUTHERN,,52396,GLVC Championships,"May 2, 2019","May 4, 2019",3000S,9:16.84,1,F
NATHAN HALL,JR,3,SOUTHERN,,52378,"53rd Annual Hillsdale ""GINA"" Relays","Apr 25, 2019","Apr 27, 2019",5000,14:48.88,13,F
NATHAN HALL,JR,3,SOUTHERN,,51992,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",3000S,9:41.10,74,F
NATHAN HALL,JR,3,SOUTHERN,,50246,SLU Billiken Invitational,"Apr 5, 2019","Apr 6, 2019",1500,3:59.29,6,F
NATHAN HALL,JR,3,SOUTHERN,,50246,SLU Billiken Invitational,"Apr 5, 2019","Apr 6, 2019",3000S,DNF,N/A,N/A
NATHAN HALL,JR,3,SOUTHERN,,51786,Bellarmine Invitational,"Mar 29, 2019","Mar 30, 2019",5000,15:03.49,4,F
NATHAN HALL,JR,3,SOUTHERN,,47002,GLVC Indoor Track & Field Championships,"Feb 24, 2018","Feb 25, 2018",5000,15:41.60,9,F
NATHAN HALL,JR,3,SOUTHERN,,48320,GVSU Big Meet- Friday,"Feb 9, 2018","Feb 9, 2018",5000,15:02.65,40,F
NATHAN HALL,JR,3,SOUTHERN,,47574,Indianapolis Tom Hathaway Distance Classic,"Jan 26, 2018","Jan 27, 2018",Mile,4:23.86,2,F
NATHAN HALL,JR,3,SOUTHERN,,47574,Indianapolis Tom Hathaway Distance Classic,"Jan 26, 2018","Jan 27, 2018",DMR,10:19.27,1,F
NATHAN HALL,JR,3,SOUTHERN,,47153,2018 Gladstein Invitational,"Jan 19, 2018","Jan 20, 2018",3000,8:39.21,20,F
JULIAN ROMERO,SR,4,UC,,59118,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",5000,15:28.07,14,F
JULIAN ROMERO,SR,4,UC,,59118,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",10000,32:13.57,10,F
JULIAN ROMERO,SR,4,UC,,60030,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",10000,31:48.32,11,F
JULIAN ROMERO,SR,4,UC,,58755,2019 Pomona-Pitzer Invitational (College/Univ),"Apr 6, 2019","Apr 6, 2019",800,2:01.47,64,F
JULIAN ROMERO,SR,4,UC,,58755,2019 Pomona-Pitzer Invitational (College/Univ),"Apr 6, 2019","Apr 6, 2019",1500,4:00.69,36,F
JULIAN ROMERO,SR,4,UC,,56945,2019 California Collegiate Open,"Mar 30, 2019","Mar 30, 2019",5000,15:20.09,4,F
JULIAN ROMERO,SR,4,UC,,54070,Ross and Sharon Irwin Collegiate Scoring meet,"Mar 16, 2019","Mar 16, 2019",5000,15:23.68,4,F
JULIAN ROMERO,SR,4,UC,,53679,2019 San Diego Collegiate Challenge,"Mar 9, 2019","Mar 9, 2019",1500,4:09.51,8,F
JULIAN ROMERO,SR,4,UC,,53300,Beach Opener,"Mar 1, 2019","Mar 2, 2019",3000,8:41.50,7,F
JULIAN ROMERO,SR,4,UC,,54964,23rd Rossi Relays,"Feb 23, 2019","Feb 23, 2019",3000,8:48.07,26,F
JULIAN ROMERO,SR,4,UC,,53298,NCAA Division II West Region Cross Country Championships,"Nov 17, 2018","Nov 17, 2018",6.2M,33:11.9,,N/A
JULIAN ROMERO,SR,4,UC,,48367,2018 CCAA Championships,"May 3, 2018","May 5, 2018",5000,15:40.55,14,F
JULIAN ROMERO,SR,4,UC,,48367,2018 CCAA Championships,"May 3, 2018","May 5, 2018",10000,32:44.41,8,F
JULIAN ROMERO,SR,4,UC,,48068,Bryan Clay Invitational,"Apr 19, 2018","Apr 20, 2018",5000,15:21.43,29,F
REED ROME,SR,4,FORT,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",3000,8:45.15,12,F
REED ROME,SR,4,FORT,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,15:07.24,12,F
REED ROME,SR,4,FORT,,63901,5th Annual Indoor Gorilla Classic,"Feb 14, 2020","Feb 15, 2020",5000,14:56.86,12,F
REED ROME,SR,4,FORT,,64627,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:46.65,29,F
REED ROME,SR,4,FORT,,62509,2020 Northwest Open,"Jan 24, 2020","Jan 25, 2020",5000,15:25.11,5,F
REED ROME,SR,4,FORT,,58274,MIAA Championships,"May 3, 2019","May 5, 2019",5000,16:33.73,22,F
REED ROME,SR,4,FORT,,57760,Kansas Relays,"Apr 17, 2019","Apr 20, 2019",5000,15:01.96,10,F
REED ROME,SR,4,FORT,,58770,UNK Loper Invitational,"Apr 14, 2019","Apr 14, 2019",5000,15:28.52,1,F
REED ROME,SR,4,FORT,,56946,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",1500,4:14.85,62,F
REED ROME,SR,4,FORT,,56742,FHSU Alex Francis Classic,"Mar 28, 2019","Mar 28, 2019",5000,15:19.58,4,F
REED ROME,SR,4,FORT,,56497,MIAA Indoor Track & Field Championships,"Feb 22, 2019","Feb 24, 2019",3000,8:43.92,10,F
REED ROME,SR,4,FORT,,54507,2019 Nebraska Tune-Up,"Feb 15, 2019","Feb 15, 2019",Mile,4:29.22,19,F
REED ROME,SR,4,FORT,,51968,4th Annual Indoor Gorilla Classic,"Feb 8, 2019","Feb 9, 2019",3000,8:41.90,18,F
REED ROME,SR,4,FORT,,55511,Pittsburg State Invitational,"Jan 26, 2019","Jan 26, 2019",3000,8:43.78,22,F
REED ROME,SR,4,FORT,,53951,2019 Northwest Open,"Jan 19, 2019","Jan 19, 2019",5000,15:25.23,8,F
REED ROME,SR,4,FORT,,50838,2018 MIAA Outdoor Championships,"May 4, 2018","May 6, 2018",5000,16:21.27,25,F
REED ROME,SR,4,FORT,,50838,2018 MIAA Outdoor Championships,"May 4, 2018","May 6, 2018",10000,33:47.50,16,F
REED ROME,SR,4,FORT,,50466,2018 Kip Janvrin Open,"Apr 26, 2018","Apr 27, 2018",5000,15:26.46,19,F
REED ROME,SR,4,FORT,,49049,Kansas Relays,"Apr 18, 2018","Apr 21, 2018",1500,4:08.02,25,F
REED ROME,SR,4,FORT,,47643,UNK Loper Invitational 2018,"Apr 11, 2018","Apr 12, 2018",5000,15:37.82,5,F
REED ROME,SR,4,FORT,,48719,CU Invitational 2018,"Apr 6, 2018","Apr 7, 2018",1500,4:09.34,44,F
REED ROME,SR,4,FORT,,47617,Alex Francis Classic College Division,"Mar 30, 2018","Mar 30, 2018",5000,15:35.75,1,F
REED ROME,SR,4,FORT,,47737,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",3000,8:46.36,16,F
REED ROME,SR,4,FORT,,47737,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",5000,15:24.89,15,F
REED ROME,SR,4,FORT,,48261,2018 Nebraska Tune-Up,"Feb 16, 2018","Feb 16, 2018",3000,8:46.22,4,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,57982,Augustana Twilight XC Meet,"Sep 6, 2019","Sep 6, 2019",4M,19:19.2,,N/A
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,56803,2019 NSIC Track and Field Indoor Championship,"Feb 22, 2019","Feb 23, 2019",3000,8:27.09,3,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,56803,2019 NSIC Track and Field Indoor Championship,"Feb 22, 2019","Feb 23, 2019",5000,14:44.15,2,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,57036,2019 Stinger Open,"Feb 15, 2019","Feb 16, 2019",3000,8:34.33,1,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,57036,2019 Stinger Open,"Feb 15, 2019","Feb 16, 2019",DMR,10:27.32,7,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,56943,SDSU Indoor Classic,"Feb 8, 2019","Feb 9, 2019",5000,14:38.32,2,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,55826,Mines Division II Invite & Multi,"Jan 25, 2019","Jan 26, 2019",3000,8:59.76,6,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,54081,SDSU DII Invitational,"Jan 18, 2019","Jan 18, 2019",Mile,4:19.94,5,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,53645,2018 Mel Tjeerdsma Classic,"Dec 7, 2018","Dec 8, 2018",5000,14:38.12,6,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,47786,NCAA Division II Outdoor Track & Field Championships,"May 24, 2018","May 26, 2018",10000,31:02.61,11,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,48269,Northern Sun Intercollegiate Conference Championships,"May 11, 2018","May 12, 2018",5000,14:36.96,1,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,48269,Northern Sun Intercollegiate Conference Championships,"May 11, 2018","May 12, 2018",10000,30:28.04,2,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,47929,Howard Wood Dakota Relays,"May 4, 2018","May 5, 2018",5000,14:39.04,1,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,47432,Mt. SAC Relays,"Apr 19, 2018","Apr 21, 2018",10000,29:54.61,16,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,46614,2018 MIAA v NSIC Showdown,"Apr 5, 2018","Apr 5, 2018",5000,14:44.87,1,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,42388,SDSU Last Chance,"Feb 16, 2018","Feb 16, 2018",3000,8:32.71,1,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,45319,NSIC Track and Field Indoor Championship,"Feb 11, 2018","Feb 24, 2018",3000,8:33.69,4,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,45319,NSIC Track and Field Indoor Championship,"Feb 11, 2018","Feb 24, 2018",5000,15:02.47,7,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,45628,2018 Frank Sevigne Husker Invite,"Feb 2, 2018","Feb 3, 2018",5000,14:50.38,4,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,45261,MSU Open & Multi,"Jan 26, 2018","Jan 27, 2018",Mile,4:20.06,5,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,45261,MSU Open & Multi,"Jan 26, 2018","Jan 27, 2018",4x400,3:54.43,12,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,43790,SDSU DII Invitational,"Jan 19, 2018","Jan 19, 2018",5000,14:58.90,3,F
STEVEN BROWN,REDSHIRT,UNATTACHED,SIOUX,,43790,SDSU DII Invitational,"Jan 19, 2018","Jan 19, 2018",4x400,3:51.92,28,F
GARY KURTZ,SR,4,UC-COLO.,,60111,Air Force Collegiate Open,"Feb 21, 2020","Feb 21, 2020",800,2:02.68,9,F
GARY KURTZ,SR,4,UC-COLO.,,60110,2019 UCCS Invitational,"Dec 14, 2019","Dec 14, 2019",5000,16:51.17,13,F
GARY KURTZ,SR,4,UC-COLO.,,58465,RMAC Outdoor Track & Field Championships,"Apr 26, 2019","Apr 28, 2019",800,1:59.90,20,P
GARY KURTZ,SR,4,UC-COLO.,,58041,Mines Nature's Bakery Invite,"Apr 19, 2019","Apr 20, 2019",800,2:00.16,5,F
GARY KURTZ,SR,4,UC-COLO.,,58041,Mines Nature's Bakery Invite,"Apr 19, 2019","Apr 20, 2019",4x400,3:27.83,1,F
GARY KURTZ,SR,4,UC-COLO.,,58356,Mines Kit Mayer Invite,"Apr 13, 2019","Apr 13, 2019",800,2:00.45,9,F
GARY KURTZ,SR,4,UC-COLO.,,58356,Mines Kit Mayer Invite,"Apr 13, 2019","Apr 13, 2019",4x400,3:30.27,5,F
GARY KURTZ,SR,4,UC-COLO.,,57824,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",400H,1:01.30,20,F
GARY KURTZ,SR,4,UC-COLO.,,54829,Washington University St. Louis Invite,"Mar 30, 2019","Mar 30, 2019",400H,1:06.37,14,F
GARY KURTZ,SR,4,UC-COLO.,,56559,Fum McGraw,"Mar 22, 2019","Mar 23, 2019",400H,1:01.22,9,F
GARY KURTZ,SR,4,UC-COLO.,,56559,Fum McGraw,"Mar 22, 2019","Mar 23, 2019",4x400,3:29.20,4,F
GARY KURTZ,SR,4,UC-COLO.,,55624,Air Force Open,"Feb 15, 2019","Feb 15, 2019",200,24.18,9,F
GARY KURTZ,SR,4,UC-COLO.,,55624,Air Force Open,"Feb 15, 2019","Feb 15, 2019",400,52.9,9,F
GARY KURTZ,SR,4,UC-COLO.,,54828,Colorado Running Company Mountain Lion Open,"Feb 8, 2019","Feb 9, 2019",800,1:59.70,5,F
GARY KURTZ,SR,4,UC-COLO.,,54828,Colorado Running Company Mountain Lion Open,"Feb 8, 2019","Feb 9, 2019",4x400,3:32.07,4,F
GARY KURTZ,SR,4,UC-COLO.,,51968,Colorado Invitational 2019  Jan 31 -,"Feb 2, 2019","Feb 2, 2019",Mile,4:41.90,42,F
GARY KURTZ,SR,4,UC-COLO.,,55537,Mines Division II Invite & Multi,"Jan 25, 2019","Jan 26, 2019",800,2:03.71,11,F
GARY KURTZ,SR,4,UC-COLO.,,55537,Mines Division II Invite & Multi,"Jan 25, 2019","Jan 26, 2019",4x400,3:33.93,2,F
GARY KURTZ,SR,4,UC-COLO.,,54134,The Power 5,"Jan 19, 2019","Jan 19, 2019",800,2:02.76,8,F
GARY KURTZ,SR,4,UC-COLO.,,52232,Colorado Running Company UCCS Invite,"Dec 8, 2018","Dec 8, 2018",800,DNF,N/A,N/A
GARY KURTZ,SR,4,UC-COLO.,,52232,Colorado Running Company UCCS Invite,"Dec 8, 2018","Dec 8, 2018",Mile,4:43.70,6,F
BUTARE RUGENERWA,JR,3,WEST,,65317,Boston University Last Chance Qualifier,"Feb 28, 2020","Feb 28, 2020",800,1:52.81,24,F
BUTARE RUGENERWA,JR,3,WEST,,65127,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",800,1:56.38,3,P
BUTARE RUGENERWA,JR,3,WEST,,65127,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",DMR,10:29.47,4,F
BUTARE RUGENERWA,JR,3,WEST,,62714,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",800,1:53.27,8,F
BUTARE RUGENERWA,JR,3,WEST,,62377,2020 New Mexico Collegiate Classic,"Feb 7, 2020","Feb 8, 2020",800,1:57.96,13,F
BUTARE RUGENERWA,JR,3,WEST,,62377,2020 New Mexico Collegiate Classic,"Feb 7, 2020","Feb 8, 2020",4x400,3:25.04,12,F
BUTARE RUGENERWA,JR,3,WEST,,62190,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",800,1:57.48,28,F
BUTARE RUGENERWA,JR,3,WEST,,62190,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",Mile,4:46.02,56,F
BUTARE RUGENERWA,JR,3,WEST,,59785,NCAA Division II Outdoor Track & Field Championships,"May 23, 2019","May 25, 2019",800,1:54.16,10,P
BUTARE RUGENERWA,JR,3,WEST,,59594,West Texas A&M Last Chance,"May 12, 2019","May 12, 2019",800,1:49.78,1,F
BUTARE RUGENERWA,JR,3,WEST,,58274,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",800,1:54.93,3,P
BUTARE RUGENERWA,JR,3,WEST,,58274,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",1500,4:03.50,4,F
BUTARE RUGENERWA,JR,3,WEST,,58274,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",5000,DNF,N/A,N/A
BUTARE RUGENERWA,JR,3,WEST,,59132,Beach Invitational,"Apr 19, 2019","Apr 20, 2019",800,1:53.27,24,F
BUTARE RUGENERWA,JR,3,WEST,,57793,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",800,1:51.14,38,F
BUTARE RUGENERWA,JR,3,WEST,,57793,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",1500,4:10.52,151,F
KEVIN WHEELOCK,JR,3,STONEHILL,,63541,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",3000,8:39.51,6,F
KEVIN WHEELOCK,JR,3,STONEHILL,,63179,NEICAAA Indoor Track & Field Championship  Jan 31 -,"Feb 1, 2020","Feb 1, 2020",DMR,10:22.36,8,F
KEVIN WHEELOCK,JR,3,STONEHILL,,63656,Boston University John Thomas Terrier Classic,"Jan 24, 2020","Jan 25, 2020",3000,8:44.62,92,F
KEVIN WHEELOCK,JR,3,STONEHILL,,63936,URI Sorlien Invitational,"Jan 18, 2020","Jan 18, 2020",Mile,4:26.30,10,F
KEVIN WHEELOCK,JR,3,STONEHILL,,61657,Beantown Challenge,"Jan 10, 2020","Jan 11, 2020",3000,9:00.04,11,F
KEVIN WHEELOCK,JR,3,STONEHILL,,53088,Northeast-10 Outdoor Track & Field Championships,"May 3, 2019","May 4, 2019",5000,15:59.50,15,F
KEVIN WHEELOCK,JR,3,STONEHILL,,52936,Stonehill Skyhawk Invitational,"Apr 27, 2019","Apr 27, 2019",1500,4:15.09,10,F
KEVIN WHEELOCK,JR,3,STONEHILL,,52872,Ocean State Invitational,"Apr 12, 2019","Apr 13, 2019",5000,15:45.15,26,F
JACOB CANIFORD,JR,3,WALSH,,59625,National Catholic Invitational,"Sep 20, 2019","Sep 20, 2019",5M,26:11.7,,N/A
JACOB CANIFORD,JR,3,WALSH,,59193,Tommy Evans Invitational,"Sep 7, 2019","Sep 7, 2019",3.88M,19:42.7,,N/A
JACOB CANIFORD,JR,3,WALSH,,58238,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",1500,4:06.21,5,P
JACOB CANIFORD,JR,3,WALSH,,58238,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",5000,14:49.76,4,F
JACOB CANIFORD,JR,3,WALSH,,57970,"53rd Annual Hillsdale ""GINA"" Relays","Apr 25, 2019","Apr 27, 2019",1500,3:59.72,17,F
JACOB CANIFORD,JR,3,WALSH,,58229,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",5000,15:02.38,14,F
JACOB CANIFORD,JR,3,WALSH,,56324,Walsh University Invitational,"Apr 12, 2019","Apr 13, 2019",800,1:54.84,3,F
JACOB CANIFORD,JR,3,WALSH,,56324,Walsh University Invitational,"Apr 12, 2019","Apr 13, 2019",4x400,3:24.34,4,F
JACOB CANIFORD,JR,3,WALSH,,52282,University of Mount Union Homon Invite,"Apr 6, 2019","Apr 6, 2019",1500,3:55.62,2,F
JACOB CANIFORD,JR,3,WALSH,,54590,Raleigh Relays,"Mar 29, 2019","Mar 30, 2019",5000,15:06.76,131,F
JACOB CANIFORD,JR,3,WALSH,,54590,Raleigh Relays,"Mar 29, 2019","Mar 30, 2019",4x800,7:43.48,10,F
JACOB CANIFORD,JR,3,WALSH,,52643,2019 G-MAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",Mile,4:18.93,6,F
JACOB CANIFORD,JR,3,WALSH,,52643,2019 G-MAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",DMR,10:29.63,3,F
JACOB CANIFORD,JR,3,WALSH,,55531,Kent State Tune-Up,"Feb 16, 2019","Feb 16, 2019",Mile,4:18.45,5,F
JACOB CANIFORD,JR,3,WALSH,,53658,GVSU Big Meet (Saturday),"Feb 9, 2019","Feb 9, 2019",DMR,9:55.57,7,F
JACOB CANIFORD,JR,3,WALSH,,53655,2019 Spire Midwest Open Indoor T&F Meet,"Jan 25, 2019","Jan 26, 2019",3000,8:34.85,3,F
JACOB CANIFORD,JR,3,WALSH,,53655,2019 Spire Midwest Open Indoor T&F Meet,"Jan 25, 2019","Jan 26, 2019",DMR,10:02.31,1,F
JACOB CANIFORD,JR,3,WALSH,,52396,Youngstown State Invite,"Jan 18, 2019","Jan 18, 2019",Mile,4:19.14,2,F
JACOB CANIFORD,JR,3,WALSH,,47003,2018 National Catholic Invitational,"Sep 14, 2018","Sep 14, 2018",5M,25:56.5,,N/A
JACOB CANIFORD,JR,3,WALSH,,47002,North Central College Dr. Keeler Meet,"May 10, 2018","May 10, 2018",1500,3:57.87,21,F
JACOB CANIFORD,JR,3,WALSH,,47762,G-MAC Outdoor Track and Field Championships,"May 3, 2018","May 5, 2018",1500,4:14.75,8,P
JACOB CANIFORD,JR,3,WALSH,,47762,G-MAC Outdoor Track and Field Championships,"May 3, 2018","May 5, 2018",5000,15:05.14,2,F
JACOB CANIFORD,JR,3,WALSH,,47877,"Hillsdale ""GINA"" Relays - 52nd Edition","Apr 26, 2018","Apr 28, 2018",1500,3:53.56,3,F
JEREMIAH SUZARA,SO,2,CAL,,65783,Beach Opener,"Mar 7, 2020","Mar 7, 2020",1500,4:00.31,9,F
JEREMIAH SUZARA,SO,2,CAL,,63669,Rossi Relays,"Feb 22, 2020","Feb 22, 2020",3000,8:42.59,17,F
JEREMIAH SUZARA,SO,2,CAL,,58755,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",5000,15:18.79,10,F
JEREMIAH SUZARA,SO,2,CAL,,58755,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",10000,31:51.15,8,F
ED WALSH,SR,4,WALSH,,63955,G-MAC Indoor Track & Field Championships,"Feb 28, 2020","Feb 29, 2020",3000,8:55.71,11,F
ED WALSH,SR,4,WALSH,,63955,G-MAC Indoor Track & Field Championships,"Feb 28, 2020","Feb 29, 2020",DMR,10:28.69,3,F
ED WALSH,SR,4,WALSH,,58060,Akron Campbell Invitational,"Feb 21, 2020","Feb 21, 2020",Mile,4:24.15,16,F
ED WALSH,SR,4,WALSH,,58063,2020 Findlay Alumni Classic (College),"Feb 15, 2020","Feb 15, 2020",3000,8:52.41,2,F
ED WALSH,SR,4,WALSH,,58064,Mount Union Wuske Invitational,"Feb 8, 2020","Feb 8, 2020",Mile,4:26.97,4,F
ED WALSH,SR,4,WALSH,,59711,SPIRE Midwest Indoor T&F Open,"Jan 24, 2020","Jan 25, 2020",5000,15:33.17,8,F
ED WALSH,SR,4,WALSH,,52648,National Catholic Invitational,"Sep 20, 2019","Sep 20, 2019",5M,26:40.2,,N/A
ED WALSH,SR,4,WALSH,,54750,Tommy Evans Invitational,"Sep 7, 2019","Sep 7, 2019",3.88M,20:28.0,,N/A
ED WALSH,SR,4,WALSH,,52647,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",1500,4:06.92,8,P
ED WALSH,SR,4,WALSH,,52643,Ashland Alumni Open,"Apr 19, 2019","Apr 20, 2019",1500,4:05.12,3,F
ED WALSH,SR,4,WALSH,,53658,Walsh University Invitational,"Apr 12, 2019","Apr 13, 2019",5000,15:35.07,2,F
ED WALSH,SR,4,WALSH,,53655,University of Mount Union Homon Invite,"Apr 6, 2019","Apr 6, 2019",1500,4:04.15,9,F
ED WALSH,SR,4,WALSH,,52636,Cedarville University Yellow Jacket Collegiate Outdoor Open,"Mar 30, 2019","Mar 30, 2019",5000,15:49.40,9,F
ED WALSH,SR,4,WALSH,,53111,2019 G-MAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",Mile,4:27.70,11,F
ED WALSH,SR,4,WALSH,,53111,2019 G-MAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",5000,15:41.27,14,F
ED WALSH,SR,4,WALSH,,52785,Kent State Tune-Up,"Feb 16, 2019","Feb 16, 2019",Mile,4:26.70,13,F
